participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.invest,player.reciprocate,player.payoff_RA,player.payoff_ppt,player.participant_number,player.block_profits,player.total_profits,player.condition_number,player.payoff,group.id_in_subsession,group.invest,group.reciprocate,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,6,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,6,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,7,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,7,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,8,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,8,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,9,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,9,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,10,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,10,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,11,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,11,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,12,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,12,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,13,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,13,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,14,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,14,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,15,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,15,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,16,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,16,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,17,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,17,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,18,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,18,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,19,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,19,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,20,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,20,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,21,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,21,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,22,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,22,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,23,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,23,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,24,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,24,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,25,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,25,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,26,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,26,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,27,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,27,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,28,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,28,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,29,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,29,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,30,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,30,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,31,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,31,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,32,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,32,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,33,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,33,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,34,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,34,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,35,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,35,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,36,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,36,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,37,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,37,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,38,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,38,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,39,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,39,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,40,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,40,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,41,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,41,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,42,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,42,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,43,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,43,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,44,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,44,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,45,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,45,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,46,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,46,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,47,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,47,op0bioe3,,,,,,1
1,fjmmux2l,,0,7,336,trust,Results,2020-02-12 04:46:21.660255+00:00,1,,,15.00,1,,,,,,0.00,0.00,2,0.00,1,,,48,op0bioe3,,,,,,1
2,grh9t12c,,0,7,336,trust,Results,2020-02-12 04:46:21.665913+00:00,1,,,15.00,2,,,,,,0.00,0.00,2,0.00,1,,,48,op0bioe3,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,123,14.00,0.00,1,14.00,1,10.00,0.46732054733132367,1,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,312,16.00,0.00,1,16.00,1,10.00,0.46732054733132367,1,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,14.00,0.00,1,14.00,1,10.00,0.4642608702312283,2,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,16.00,0.00,1,16.00,1,10.00,0.4642608702312283,2,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,15.00,0.00,1,15.00,1,10.00,0.4975379424387921,3,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,15.00,0.00,1,15.00,1,10.00,0.4975379424387921,3,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,15.00,0.00,1,15.00,1,10.00,0.5159130185204488,4,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,15.00,0.00,1,15.00,1,10.00,0.5159130185204488,4,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,16.00,0.00,1,16.00,1,10.00,0.5309399022906323,5,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,14.00,0.00,1,14.00,1,10.00,0.5309399022906323,5,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,14.00,0.00,1,14.00,1,10.00,0.4802943203542273,6,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,16.00,0.00,1,16.00,1,10.00,0.4802943203542273,6,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,16.00,0.00,1,16.00,1,10.00,0.5240193477922619,7,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,14.00,0.00,1,14.00,1,10.00,0.5240193477922619,7,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,14.00,0.00,1,14.00,1,10.00,0.4687380655143422,8,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,16.00,0.00,1,16.00,1,10.00,0.4687380655143422,8,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,14.00,0.00,1,14.00,1,10.00,0.46502322089408993,9,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,16.00,0.00,1,16.00,1,10.00,0.46502322089408993,9,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,14.00,0.00,1,14.00,1,10.00,0.457,10,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,16.00,0.00,1,16.00,1,10.00,0.457,10,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,14.00,0.00,1,14.00,1,10.00,0.461,11,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,16.00,0.00,1,16.00,1,10.00,0.461,11,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,14.00,0.00,1,14.00,1,10.00,0.476,12,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,16.00,0.00,1,16.00,1,10.00,0.476,12,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,15.00,0.00,1,15.00,1,10.00,0.488,13,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,15.00,0.00,1,15.00,1,10.00,0.488,13,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,17.28,0.00,1,17.28,1,10.00,0.576,14,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,12.72,0.00,1,12.72,1,10.00,0.576,14,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,15.00,0.00,1,15.27,1,10.00,0.509,15,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,15.00,0.00,1,14.73,1,10.00,0.509,15,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,14.60,0.00,1,14.60,1,10.00,0.485,16,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,15.40,0.00,1,15.40,1,10.00,0.485,16,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,16.00,0.00,1,16.00,1,10.00,0.546,17,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,14.00,0.00,1,14.00,1,10.00,0.546,17,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,18,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,18,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,19,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,19,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,20,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,20,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,21,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,21,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,22,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,22,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,23,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,23,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,24,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,24,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,25,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,25,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,26,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,26,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,27,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,27,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,28,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,28,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,29,pd0ejxsk,,,,,,1
2,9iqwwifb,,0,119,336,trust,Results,2020-02-12 04:50:45.324446+00:00,1,,,257.85,2,,,,,,0.00,0.00,1,0.00,1,,,29,pd0ejxsk,,,,,,1
1,dejqupl5,,0,119,336,trust,Results,2020-02-12 04:50:45.340095+00:00,1,,,252.15,1,,,,,,0.00,0.00,1,0.00,1,,,30,pd0ejxsk,,,,,,1
